source,trace_id,panel,source_group,time_min,signal,unit,x_uncertainty_min,y_uncertainty,strict_delay_limit_min,relaxed_delay_limit_min,source_url,processing
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,95.5,121.61749999999999,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,95.75,121.56875,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,96.0,121.52,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,96.25,121.50375,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,96.5,121.4875,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,96.75,121.47125,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,97.0,121.455,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,97.25,121.43875,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,97.5,121.4225,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,97.75,121.40625,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,98.0,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,98.25,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,98.5,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,98.75,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,99.0,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,99.25,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,99.5,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,99.75,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,100.0,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,100.25,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,100.5,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,100.75,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,101.0,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,101.25,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,101.5,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,101.75,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,102.0,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,102.25,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,102.5,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,102.75,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,103.0,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,103.25,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,103.5,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,103.75,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,104.0,121.39,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,104.25,121.35625,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,104.5,121.3225,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,104.75,121.28875000000001,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,105.0,121.255,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,105.25,121.22125,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,105.5,121.1875,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,105.75,121.15375,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,106.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,106.25,121.17,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,106.5,121.22,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,106.75,121.27,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,107.0,121.32,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,107.25,121.37,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,107.5,121.42,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,107.75,121.47,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,108.0,121.52,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,108.25,121.47,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,108.5,121.42,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,108.75,121.37,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,109.0,121.32,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,109.25,121.27,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,109.5,121.22,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,109.75,121.17,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,110.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,110.25,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,110.5,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,110.75,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,111.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,111.25,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,111.5,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,111.75,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,112.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,112.25,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,112.5,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,112.75,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,113.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,113.25,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,113.5,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,113.75,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,114.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,114.25,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,114.5,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,114.75,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,115.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,115.25,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,115.5,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,115.75,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,116.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,116.25,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,116.5,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,116.75,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,117.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,117.25,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,117.5,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,117.75,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,118.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,118.25,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,118.5,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,118.75,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,119.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,119.25,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,119.5,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,119.75,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,120.0,121.12,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,120.25,121.0875,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,120.5,121.055,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,120.75,121.02250000000001,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,121.0,120.99000000000001,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,121.25,120.9575,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,121.5,120.925,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,121.75,120.8925,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,122.0,120.86,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,122.25,120.795,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
Saha 2024,Saha_2024_Fig3b_Subject3,Fig3b_Subject3,Saha meal SBG proxy,122.5,120.73,mg/dL,0.589,0.784,5.0,10.0,https://doi.org/10.1002/advs.202405518,model input resampled to 0.25-min intervals by linear interpolation; values are not normalized
