waveform_type,T_min,topology,tau_transport_min,tau_sensor_min,amplitude_retention,NRMSE,pearson_r,feature_delay_min,pass_strict
pulse,5,cstr,0.1,1,0.9191119319,0.04886555573,0.9386119413,1,FAIL
pulse,5,cstr,0.10696774,1,0.9189679392,0.04915208336,0.9378755118,1.05,FAIL
pulse,5,cstr,0.11763544,1,0.9187917181,0.04959130652,0.9367379358,1.05,FAIL
pulse,5,cstr,0.12936701,1,0.9185530099,0.05007461958,0.9354739721,1.05,FAIL
pulse,5,cstr,0.14226855,1,0.9182362916,0.05060596456,0.9340695882,1.05,FAIL
pulse,5,cstr,0.15645673,1,0.9178227451,0.05118958842,0.9325090755,1.05,FAIL
pulse,5,cstr,0.17205988,1,0.9174223489,0.05183004649,0.9307748607,1.1,FAIL
pulse,5,cstr,0.1892191,1,0.9168897735,0.05253219515,0.9288473168,1.1,FAIL
pulse,5,cstr,0.20808957,1,0.9161953963,0.05330117856,0.9267045568,1.15,FAIL
pulse,5,cstr,0.22884197,1,0.9154699967,0.05414240239,0.9243222272,1.15,FAIL
pulse,5,cstr,0.25,1,0.9145870985,0.05499470493,0.9218674267,1.15,FAIL
pulse,5,cstr,0.25166396,1,0.914511615,0.05506148883,0.9216733185,1.15,FAIL
pulse,5,cstr,0.27676195,1,0.9134172697,0.0560642181,0.9187279776,1.2,FAIL
pulse,5,cstr,0.30436292,1,0.9120555248,0.05715644236,0.9154533689,1.2,FAIL
pulse,5,cstr,0.33471648,1,0.910489837,0.05834397521,0.9118135834,1.25,FAIL
pulse,5,cstr,0.36809714,1,0.9085533848,0.05963245175,0.907769626,1.3,FAIL
pulse,5,cstr,0.4048068,1,0.9063161855,0.06102715648,0.903279512,1.3,FAIL
pulse,5,cstr,0.44517744,1,0.9036590933,0.06253281717,0.8982985086,1.35,FAIL
pulse,5,cstr,0.48957418,1,0.9004995722,0.06415337252,0.8927795379,1.4,FAIL
pulse,5,cstr,0.5,1,0.8997344626,0.0645284624,0.8914784677,1.4,FAIL
pulse,5,cstr,0.53839852,1,0.8967818582,0.06589171116,0.8866737972,1.45,FAIL
pulse,5,cstr,0.59209203,1,0.8924393831,0.06774940089,0.879931591,1.5,FAIL
pulse,5,cstr,0.65114029,1,0.8873950447,0.06972641407,0.8725034135,1.55,FAIL
pulse,5,cstr,0.71607733,1,0.8815621912,0.07182087539,0.8643412476,1.6,FAIL
pulse,5,cstr,0.75,1,0.87839962,0.07288205872,0.860087836,1.6,FAIL
pulse,5,cstr,0.78749042,1,0.874846445,0.07402884718,0.8554000741,1.65,FAIL
pulse,5,cstr,0.8660254,1,0.8671484087,0.07634417992,0.8456395165,1.7,FAIL
pulse,5,cstr,0.95239254,1,0.8583672342,0.07875844729,0.8350255472,1.75,FAIL
pulse,5,cstr,1,1,0.853474292,0.08003225936,0.8292392812,1.8,FAIL
pulse,5,cstr,1.0473729,1,0.8485152662,0.08126098081,0.8235321629,1.85,FAIL
pulse,5,cstr,1.1518255,1,0.8374327152,0.08383901702,0.8111428994,1.9,FAIL
pulse,5,cstr,1.266695,1,0.825109167,0.08647795564,0.797852079,2,FAIL
pulse,5,cstr,1.3930202,1,0.8114724181,0.08916171499,0.7836657072,2.05,FAIL
pulse,5,cstr,1.5319435,1,0.7965611286,0.09187317145,0.7686019089,2.15,FAIL
pulse,5,cstr,1.6847215,1,0.7803027089,0.09459464744,0.7526909034,2.25,FAIL
pulse,5,cstr,1.8527357,1,0.762733169,0.0973084226,0.7359744818,2.35,FAIL
pulse,5,cstr,2,1,0.747720887,0.09947448187,0.7219756835,2.4,FAIL
pulse,5,cstr,2.0375056,1,0.7439272282,0.09999723088,0.7185050449,2.4,FAIL
pulse,5,cstr,2.2407024,1,0.7239263479,0.1026447166,0.7003442541,2.5,FAIL
pulse,5,cstr,2.4641635,1,0.7027998978,0.105235824,0.681561392,2.6,FAIL
pulse,5,cstr,2.7099101,1,0.6806496314,0.107757104,0.6622315363,2.7,FAIL
pulse,5,cstr,2.9801645,1,0.6575917155,0.1101969307,0.6424336369,2.8,FAIL
pulse,5,cstr,3,1,0.6559428763,0.1103638877,0.6410366879,2.8,FAIL
pulse,5,cstr,3.2773709,1,0.6337548096,0.112545625,0.6222486181,2.9,FAIL
pulse,5,cstr,3.6042171,1,0.609277571,0.1147954939,0.6017575582,3,FAIL
pulse,5,cstr,3.7,1,0.6024484729,0.1153980334,0.59606082,3.05,FAIL
pulse,5,cstr,3.9636591,1,0.5843160871,0.1169407929,0.5810400383,3.15,FAIL
pulse,5,cstr,4.3589477,1,0.5590195327,0.1189776283,0.560172685,3.25,FAIL
pulse,5,cstr,4.7936576,1,0.5335276143,0.1209038124,0.5392279458,3.35,FAIL
pulse,5,cstr,5,1,0.5222014809,0.1217221222,0.5299355147,3.4,FAIL
pulse,5,cstr,5.2717203,1,0.5079879576,0.1227186864,0.5182730983,3.45,FAIL
pulse,5,cstr,5.7974594,1,0.4825434338,0.1244229258,0.4973694926,3.55,FAIL
pulse,5,cstr,6.3756295,1,0.4573323885,0.1260183389,0.476572008,3.7,FAIL
pulse,5,cstr,7.0114594,1,0.4324934845,0.1275076682,0.455928699,3.8,FAIL
pulse,5,cstr,7.7106995,1,0.4081230344,0.1288944015,0.4354806047,3.9,FAIL
pulse,5,cstr,8.4796736,1,0.3843240385,0.1301825983,0.4152616899,4,FAIL
pulse,5,cstr,9.325336,1,0.3611865071,0.1313767335,0.3952988889,4.1,FAIL
pulse,5,cstr,10,1,0.3446630472,0.1321969621,0.380805819,4.2,FAIL
pulse,5,cstr,10.255335,1,0.338798723,0.1324815613,0.3756122326,4.25,FAIL
pulse,5,cstr,11.278081,1,0.3172096185,0.1335019979,0.3562150479,4.35,FAIL
pulse,5,cstr,12.402823,1,0.2964695481,0.1344430234,0.337114227,4.45,FAIL
pulse,5,cstr,13.639734,1,0.2766166199,0.1353096016,0.3183105869,4.55,FAIL
pulse,5,cstr,15,1,0.25768308,0.1361066144,0.2997993407,4.7,FAIL
pulse,5,gamma_rtd,0.05,1,0.919962868,0.04604704168,0.9456197331,0.95,FAIL
pulse,5,gamma_rtd,0.05498641,1,0.9199446056,0.04618784016,0.9452797954,0.95,FAIL
pulse,5,gamma_rtd,0.0604701,1,0.9199195008,0.04635749119,0.9448688086,0.95,FAIL
pulse,5,gamma_rtd,0.06650068,1,0.9198853601,0.04655824248,0.9443805186,0.95,FAIL
pulse,5,gamma_rtd,0.07313267,1,0.9198394282,0.04679219081,0.943808799,0.95,FAIL
pulse,5,gamma_rtd,0.08042606,1,0.9197915287,0.04706137778,0.9431473869,1,FAIL
pulse,5,gamma_rtd,0.0884468,1,0.9197750972,0.04736789379,0.9423895912,1,FAIL
pulse,5,gamma_rtd,0.09726744,1,0.9197423837,0.04771398467,0.9415279809,1,FAIL
pulse,5,gamma_rtd,0.1,1,0.9197289869,0.04782265058,0.9412561438,1,FAIL
pulse,5,gamma_rtd,0.10696774,1,0.9196876187,0.04810214487,0.9405540912,1,FAIL
pulse,5,gamma_rtd,0.11763544,1,0.9196037314,0.04853519945,0.939458136,1,FAIL
pulse,5,gamma_rtd,0.12936701,1,0.9194820773,0.04901636643,0.9382287461,1,FAIL
pulse,5,gamma_rtd,0.14226855,1,0.9194045859,0.04954930734,0.9368527098,1.05,FAIL
pulse,5,gamma_rtd,0.15645673,1,0.9192969778,0.05013816407,0.9353147172,1.05,FAIL
pulse,5,gamma_rtd,0.17205988,1,0.9191252574,0.0507875892,0.9335970861,1.05,FAIL
pulse,5,gamma_rtd,0.1892191,1,0.9189327929,0.05150276649,0.9316794733,1.1,FAIL
pulse,5,gamma_rtd,0.20808957,1,0.9187401984,0.05228943037,0.929538542,1.1,FAIL
pulse,5,gamma_rtd,0.22884197,1,0.9184329329,0.05315388088,0.9271475881,1.1,FAIL
pulse,5,gamma_rtd,0.25,1,0.9181707637,0.05403385912,0.9246723528,1.15,FAIL
pulse,5,gamma_rtd,0.25166396,1,0.9181482144,0.05410299112,0.9244761253,1.15,FAIL
pulse,5,gamma_rtd,0.27676195,1,0.9177301872,0.05514421483,0.9214893997,1.15,FAIL
pulse,5,gamma_rtd,0.30436292,1,0.9172927474,0.05628558131,0.9181478601,1.2,FAIL
pulse,5,gamma_rtd,0.33471648,1,0.9166818498,0.05753568133,0.9144065655,1.25,FAIL
pulse,5,gamma_rtd,0.36809714,1,0.9160375249,0.05890363794,0.9102145382,1.25,FAIL
pulse,5,gamma_rtd,0.4048068,1,0.9152245702,0.06039905617,0.9055140759,1.3,FAIL
pulse,5,gamma_rtd,0.44517744,1,0.9142219877,0.06203194346,0.9002400453,1.35,FAIL
pulse,5,gamma_rtd,0.48957418,1,0.9130165351,0.06381259885,0.8943191688,1.4,FAIL
pulse,5,gamma_rtd,0.5,1,0.9127469851,0.06422836053,0.8929110874,1.4,FAIL
pulse,5,gamma_rtd,0.53839852,1,0.9115826515,0.0657514534,0.8876693747,1.45,FAIL
pulse,5,gamma_rtd,0.59209203,1,0.909879199,0.06785886149,0.8801992417,1.5,FAIL
pulse,5,gamma_rtd,0.65114029,1,0.9078457617,0.07014482333,0.871807653,1.55,FAIL
pulse,5,gamma_rtd,0.71607733,1,0.9053985823,0.07261863698,0.8623837397,1.6,FAIL
pulse,5,gamma_rtd,0.75,1,0.9040246718,0.07389361028,0.8573859401,1.65,FAIL
pulse,5,gamma_rtd,0.78749042,1,0.9024263148,0.07528846364,0.8518072793,1.65,FAIL
pulse,5,gamma_rtd,0.8660254,1,0.8989902746,0.07816080633,0.8399496929,1.75,FAIL
pulse,5,gamma_rtd,0.95239254,1,0.8948359635,0.08123989974,0.8266758381,1.85,FAIL
pulse,5,gamma_rtd,1,1,0.8924180749,0.08290063195,0.8192699445,1.9,FAIL
pulse,5,gamma_rtd,1.0473729,1,0.88993157,0.08452701752,0.8118468018,1.9,FAIL
pulse,5,gamma_rtd,1.1518255,1,0.8841878295,0.08801972206,0.7953238567,2,FAIL
pulse,5,gamma_rtd,1.266695,1,0.8774620679,0.09171109035,0.7769737198,2.15,FAIL
pulse,5,gamma_rtd,1.3930202,1,0.8696347629,0.09558896338,0.7566751794,2.25,FAIL
pulse,5,gamma_rtd,1.5319435,1,0.860482139,0.09963529803,0.7343269419,2.35,FAIL
pulse,5,gamma_rtd,1.6847215,1,0.8500181827,0.1038256932,0.7098564692,2.5,FAIL
pulse,5,gamma_rtd,1.8527357,1,0.8380054161,0.1081291897,0.6832292465,2.65,FAIL
pulse,5,gamma_rtd,2,1,0.8271563484,0.1116485569,0.6602471191,2.8,FAIL
pulse,5,gamma_rtd,2.0375056,1,0.8243314494,0.1125084232,0.6544577905,2.8,FAIL
pulse,5,gamma_rtd,2.2407024,1,0.80896966,0.1169202008,0.6236094669,3,FAIL
pulse,5,gamma_rtd,2.4641635,1,0.7917448219,0.1213165344,0.590812134,3.2,FAIL
pulse,5,gamma_rtd,2.7099101,1,0.7726764326,0.1256461177,0.556256674,3.4,FAIL
pulse,5,gamma_rtd,2.9801645,1,0.7517474251,0.1298561847,0.5201956408,3.6,FAIL
pulse,5,gamma_rtd,3,1,0.7502071922,0.1301441609,0.5176306385,3.6,FAIL
pulse,5,gamma_rtd,3.2773709,1,0.7289413958,0.1338946277,0.4829376892,3.85,FAIL
pulse,5,gamma_rtd,3.6042171,1,0.7043867141,0.1377122222,0.4448377969,4.1,FAIL
pulse,5,gamma_rtd,3.7,1,0.6973356672,0.1387205835,0.4342289541,4.15,FAIL
pulse,5,gamma_rtd,3.9636591,1,0.6782073374,0.1412647729,0.4062838887,4.35,FAIL
pulse,5,gamma_rtd,4.3589477,1,0.6505234226,0.144515006,0.3676808232,4.65,FAIL
pulse,5,gamma_rtd,4.7936576,1,0.6215900429,0.1474340492,0.3294330624,4.95,FAIL
pulse,5,gamma_rtd,5,1,0.6084124005,0.1486167502,0.3126922393,5.1,FAIL
pulse,5,gamma_rtd,5.2717203,1,0.5916178307,0.1500023929,0.2919274463,5.25,FAIL
pulse,5,gamma_rtd,5.7974594,1,0.5609037526,0.1522102755,0.2555174459,5.65,FAIL
pulse,5,gamma_rtd,6.3756295,1,0.529735543,0.1540575009,0.2205100296,6,FAIL
pulse,5,gamma_rtd,7.0114594,1,0.4983975712,0.1555527443,0.1871559321,6.45,FAIL
pulse,5,gamma_rtd,7.7106995,1,0.4671990377,0.1567124463,0.1556437141,6.9,FAIL
pulse,5,gamma_rtd,8.4796736,1,0.4364156273,0.1575594178,0.1260976058,7.4,FAIL
pulse,5,gamma_rtd,9.325336,1,0.4063173397,0.1581212866,0.09857878406,7.9,FAIL
pulse,5,gamma_rtd,10,1,0.3847738963,0.1583702762,0.07965406644,8.35,FAIL
pulse,5,gamma_rtd,10.255335,1,0.3771333296,0.1584289104,0.07308949319,8.5,FAIL
pulse,5,gamma_rtd,11.278081,1,0.3490578982,0.1585148625,0.04957926885,9.15,FAIL
pulse,5,gamma_rtd,12.402823,1,0.3222483903,0.158412071,0.02795246858,9.85,FAIL
pulse,5,gamma_rtd,13.639734,1,0.2968267664,0.1581526679,0.008076351012,10.65,FAIL
pulse,5,gamma_rtd,15,1,0.2728633914,0.1577670756,-0.01021097861,11.55,FAIL
pulse,10,plug,0.05,1,0.9750869369,0.0352365614,0.9836627713,1.05,PASS
pulse,10,plug,0.05498641,1,0.9750859287,0.03539991446,0.983509998,1.05,PASS
pulse,10,plug,0.0604701,1,0.9750848199,0.0355795589,0.9833411737,1.05,PASS
pulse,10,plug,0.06650068,1,0.9750836005,0.0357771201,0.9831545268,1.05,PASS
pulse,10,plug,0.07313267,1,0.9750822594,0.03599438436,0.9829480748,1.05,PASS
pulse,10,plug,0.08042606,1,0.9750807847,0.03623331721,0.9827195936,1.05,PASS
pulse,10,plug,0.0884468,1,0.9750791629,0.03649607949,0.9824665863,1.05,PASS
pulse,10,plug,0.09726744,1,0.9750804438,0.03678504831,0.9821862437,1.1,PASS
pulse,10,plug,0.1,1,0.9750869369,0.03687456874,0.9820989492,1.1,PASS
pulse,10,plug,0.10696774,1,0.975085528,0.03710273065,0.9818754662,1.1,PASS
pulse,10,plug,0.11763544,1,0.975083371,0.03745205384,0.9815306439,1.1,PASS
pulse,10,plug,0.12936701,1,0.9750809988,0.03783622034,0.9811477113,1.1,PASS
pulse,10,plug,0.14226855,1,0.9750783901,0.03825870608,0.9807220938,1.1,PASS
pulse,10,plug,0.15645673,1,0.9750856314,0.03872319822,0.9802486866,1.15,PASS
pulse,10,plug,0.17205988,1,0.9750824764,0.03923385098,0.9797216066,1.15,PASS
pulse,10,plug,0.1892191,1,0.9750790067,0.03979545066,0.9791340169,1.15,PASS
pulse,10,plug,0.20808957,1,0.9750853012,0.04041286781,0.9784783791,1.2,PASS
pulse,10,plug,0.22884197,1,0.975081105,0.04109158656,0.9777459571,1.2,PASS
pulse,10,plug,0.25,1,0.9750869369,0.04178361783,0.9769867181,1.25,PASS
pulse,10,plug,0.25166396,1,0.9750866005,0.04183799115,0.9769265108,1.25,PASS
pulse,10,plug,0.27676195,1,0.9750815256,0.04265816865,0.9760089159,1.25,PASS
pulse,10,plug,0.30436292,1,0.9750860547,0.04356008174,0.9749794572,1.3,PASS
pulse,10,plug,0.33471648,1,0.9750799172,0.0445511421,0.9738232827,1.3,PASS
pulse,10,plug,0.36809714,1,0.9750832776,0.0456404738,0.9725225087,1.35,PASS
pulse,10,plug,0.4048068,1,0.975085965,0.04683778786,0.9710566311,1.4,PASS
pulse,10,plug,0.44517744,1,0.9750778019,0.04815324367,0.9694022733,1.4,PASS
pulse,10,plug,0.48957418,1,0.9750789349,0.04959836348,0.9675319776,1.45,PASS
pulse,10,plug,0.5,1,0.9750869369,0.0499377517,0.9670848406,1.5,PASS
pulse,10,plug,0.53839852,1,0.9750791726,0.05118588142,0.9654136894,1.5,PASS
pulse,10,plug,0.59209203,1,0.9750784258,0.05292949249,0.9630102691,1.55,PASS
pulse,10,plug,0.65114029,1,0.9750867064,0.05484413091,0.9602784354,1.65,PASS
pulse,10,plug,0.71607733,1,0.9750836861,0.0569453435,0.9571683755,1.7,PASS
pulse,10,plug,0.75,1,0.9750869369,0.05804195043,0.9554991644,1.75,PASS
pulse,10,plug,0.78749042,1,0.9750793563,0.05925168058,0.9536203557,1.75,PASS
pulse,10,plug,0.8660254,1,0.9750836966,0.06178163688,0.9495662571,1.85,FAIL
pulse,10,plug,0.95239254,1,0.9750864532,0.06455640356,0.9449252803,1.95,FAIL
pulse,10,plug,1,1,0.9750869369,0.0660820754,0.9422865783,2,FAIL
pulse,10,plug,1.0473729,1,0.9750806944,0.06759725611,0.9396048713,2.05,FAIL
pulse,10,plug,1.1518255,1,0.9750865678,0.07092834269,0.9334956768,2.15,FAIL
pulse,10,plug,1.266695,1,0.9750835612,0.07457432693,0.9264717451,2.25,FAIL
pulse,10,plug,1.3930202,1,0.9750782381,0.07856343172,0.9183841942,2.35,FAIL
pulse,10,plug,1.5319435,1,0.9750804779,0.08292228131,0.9090647219,2.5,FAIL
pulse,10,plug,1.6847215,1,0.9750799161,0.08768127257,0.8983155895,2.65,FAIL
pulse,10,plug,1.8527357,1,0.9750863838,0.09287061671,0.8859114467,2.85,FAIL
pulse,10,plug,2,1,0.9750869369,0.0973781007,0.8745582548,3,FAIL
pulse,10,plug,2.0375056,1,0.9750793532,0.09851893998,0.8715986422,3,FAIL
pulse,10,plug,2.2407024,1,0.9750787068,0.104657949,0.8550851009,3.2,FAIL
pulse,10,plug,2.4641635,1,0.975084073,0.1113149601,0.8360499434,3.45,FAIL
pulse,10,plug,2.7099101,1,0.9750849331,0.1185164911,0.8141369736,3.7,FAIL
pulse,10,plug,2.9801645,1,0.9750808376,0.1262825524,0.7889664617,3.95,FAIL
pulse,10,plug,3,1,0.9750869369,0.1268473611,0.7870753204,4,FAIL
pulse,10,plug,3.2773709,1,0.9750814025,0.1346285518,0.7601364464,4.25,FAIL
pulse,10,plug,3.6042171,1,0.9750860842,0.1435601184,0.7272422603,4.6,FAIL
pulse,10,plug,3.7,1,0.9750869369,0.1461267574,0.7173991807,4.7,FAIL
pulse,10,plug,3.9636591,1,0.975084175,0.1530662963,0.6899085455,4.95,FAIL
pulse,10,plug,4.3589477,1,0.9750851277,0.1631249402,0.6478014718,5.35,FAIL
pulse,10,plug,4.7936576,1,0.9750781092,0.1736881382,0.6006981846,5.75,FAIL
pulse,10,plug,5,1,0.9750869369,0.1785152154,0.5781912044,6,FAIL
pulse,10,plug,5.2717203,1,0.975082545,0.1846812081,0.5485380773,6.25,FAIL
pulse,10,plug,5.7974594,1,0.9750809,0.1960026216,0.4914807644,6.8,FAIL
pulse,10,plug,6.3756295,1,0.9750817546,0.207505063,0.4300281547,7.35,FAIL
pulse,10,plug,7.0114594,1,0.9750846198,0.2190130293,0.3650453905,8,FAIL
pulse,10,plug,7.7106995,1,0.9750847735,0.230304331,0.2978765579,8.7,FAIL
pulse,10,plug,8.4796736,1,0.9750809369,0.2411261039,0.2303304016,9.45,FAIL
pulse,10,plug,9.325336,1,0.9750818139,0.2512062542,0.1646251553,10.3,FAIL
pulse,10,plug,10,1,0.9750869369,0.2579827823,0.1189494675,11,FAIL
pulse,10,plug,10.255335,1,0.9750858582,0.2602731672,0.1032311605,11.25,FAIL
pulse,10,plug,11.278081,1,0.9750812589,0.2680825726,0.04859809027,12.25,FAIL
pulse,10,plug,12.402823,1,0.9750863661,0.2744671022,0.00274414824,13.4,FAIL
pulse,10,plug,13.639734,1,0.9750789026,0.2793554128,-0.03310248177,14.6,FAIL
pulse,10,plug,15,1,0.9750869369,0.2828138981,-0.05883729908,16,FAIL
pulse,10,cstr,0.05,1,0.9750373911,0.0361895098,0.9827615218,1.05,PASS
pulse,10,cstr,0.05498641,1,0.9750214768,0.0363409078,0.982616111,1.05,PASS
pulse,10,cstr,0.0604701,1,0.9750011528,0.03650954531,0.982453423,1.05,PASS
pulse,10,cstr,0.06650068,1,0.9749753529,0.03669696481,0.9822717254,1.05,PASS
pulse,10,cstr,0.07313267,1,0.9749553308,0.03690486737,0.9820690733,1.1,PASS
pulse,10,cstr,0.08042606,1,0.9749325266,0.03713513065,0.9818432777,1.1,PASS
pulse,10,cstr,0.0884468,1,0.9749013527,0.03738982408,0.9815918755,1.1,PASS
pulse,10,cstr,0.09726744,1,0.9748596398,0.03767122803,0.9813120902,1.1,PASS
pulse,10,cstr,0.1,1,0.9748451314,0.03775862378,0.9812247659,1.1,PASS
pulse,10,cstr,0.10696774,1,0.9748047309,0.03798185144,0.9810007921,1.1,PASS
pulse,10,cstr,0.11763544,1,0.9747333775,0.03832445355,0.9806544473,1.1,PASS
pulse,10,cstr,0.12936701,1,0.9746668931,0.03870206391,0.9802690643,1.15,PASS
pulse,10,cstr,0.14226855,1,0.9745826497,0.03911800592,0.9798401283,1.15,PASS
pulse,10,cstr,0.15645673,1,0.9744705807,0.0395759198,0.979362529,1.15,PASS
pulse,10,cstr,0.17205988,1,0.9743289569,0.04007978818,0.9788304741,1.2,PASS
pulse,10,cstr,0.1892191,1,0.9741828917,0.04063395949,0.9782373941,1.2,PASS
pulse,10,cstr,0.20808957,1,0.9739880252,0.04124317402,0.9775758295,1.2,PASS
pulse,10,cstr,0.22884197,1,0.9737534155,0.04191258879,0.9768373025,1.25,PASS
pulse,10,cstr,0.25,1,0.973502258,0.04259423382,0.9760727855,1.25,PASS
pulse,10,cstr,0.25166396,1,0.9734806126,0.04264779827,0.9760121736,1.25,PASS
pulse,10,cstr,0.27676195,1,0.9731348778,0.04345485662,0.9750894738,1.3,PASS
pulse,10,cstr,0.30436292,1,0.9727371056,0.04434029178,0.9740567192,1.3,PASS
pulse,10,cstr,0.33471648,1,0.9722455598,0.04531111479,0.9728997019,1.35,PASS
pulse,10,cstr,0.36809714,1,0.9716502975,0.04637482033,0.9716022568,1.35,PASS
pulse,10,cstr,0.4048068,1,0.970951883,0.04753937493,0.9701460069,1.4,PASS
pulse,10,cstr,0.44517744,1,0.9701019626,0.04881318788,0.9685100891,1.45,PASS
pulse,10,cstr,0.48957418,1,0.9690790327,0.05020506481,0.9666708613,1.5,PASS
pulse,10,cstr,0.5,1,0.9688301399,0.05053049044,0.9662330262,1.5,PASS
pulse,10,cstr,0.53839852,1,0.967855314,0.05172413229,0.9646016044,1.55,PASS
pulse,10,cstr,0.59209203,1,0.9663956234,0.0533797355,0.9622722234,1.6,PASS
pulse,10,cstr,0.65114029,1,0.9646562043,0.05518129603,0.9596489709,1.65,PASS
pulse,10,cstr,0.71607733,1,0.9625835786,0.05713813152,0.9566942074,1.7,PASS
pulse,10,cstr,0.75,1,0.9614323882,0.05814981232,0.955123217,1.75,PASS
pulse,10,cstr,0.78749042,1,0.9601135131,0.05925922684,0.9533662331,1.75,PASS
pulse,10,cstr,0.8660254,1,0.9572104679,0.06155295957,0.94961922,1.85,FAIL
pulse,10,cstr,0.95239254,1,0.9537725695,0.06402677863,0.9454032844,1.9,FAIL
pulse,10,cstr,1,1,0.9517913858,0.06536809807,0.9430406841,1.95,FAIL
pulse,10,cstr,1.0473729,1,0.9497537487,0.06668683992,0.9406647456,2,FAIL
pulse,10,cstr,1.1518255,1,0.9450461862,0.06953761304,0.9353466072,2.1,FAIL
pulse,10,cstr,1.266695,1,0.9395715759,0.07258147493,0.929389297,2.2,FAIL
pulse,10,cstr,1.3930202,1,0.9332419186,0.07581830919,0.9227316986,2.3,FAIL
pulse,10,cstr,1.5319435,1,0.9259614119,0.07924514719,0.9153124641,2.4,FAIL
pulse,10,cstr,1.6847215,1,0.9176292582,0.08285587264,0.9070716084,2.5,FAIL
pulse,10,cstr,1.8527357,1,0.9081871273,0.08664102869,0.8979523191,2.65,FAIL
pulse,10,cstr,2,1,0.8997086466,0.08980441836,0.8899423269,2.75,FAIL
pulse,10,cstr,2.0375056,1,0.8975155155,0.09058774877,0.8879029187,2.8,FAIL
pulse,10,cstr,2.2407024,1,0.8855811183,0.0946798341,0.8768788662,2.9,FAIL
pulse,10,cstr,2.4641635,1,0.872306113,0.09889798486,0.8648446802,3.05,FAIL
pulse,10,cstr,2.7099101,1,0.8576506708,0.1032201796,0.8517756555,3.2,FAIL
pulse,10,cstr,2.9801645,1,0.8415928726,0.1076221891,0.8376592401,3.35,FAIL
pulse,10,cstr,3,1,0.8404181593,0.107931696,0.836634992,3.4,FAIL
pulse,10,cstr,3.2773709,1,0.8241381343,0.1120781898,0.8224959887,3.55,FAIL
pulse,10,cstr,3.6042171,1,0.805311393,0.1165614459,0.8062999967,3.7,FAIL
pulse,10,cstr,3.7,1,0.7998778904,0.1177995861,0.801653048,3.75,FAIL
pulse,10,cstr,3.9636591,1,0.7851363968,0.1210450142,0.7890988033,3.85,FAIL
pulse,10,cstr,4.3589477,1,0.7637093098,0.1255024325,0.7709327546,4.05,FAIL
pulse,10,cstr,4.7936576,1,0.7410913962,0.1299083553,0.7518538802,4.25,FAIL
pulse,10,cstr,5,1,0.7307162058,0.1318389118,0.7431194939,4.3,FAIL
pulse,10,cstr,5.2717203,1,0.7174038866,0.1342391064,0.7319243541,4.4,FAIL
pulse,10,cstr,5.7974594,1,0.6927745734,0.1384731279,0.7112146406,4.6,FAIL
pulse,10,cstr,6.3756295,1,0.6673346254,0.1425913147,0.6898014283,4.8,FAIL
pulse,10,cstr,7.0114594,1,0.6412356745,0.1465772328,0.6677654609,5,FAIL
pulse,10,cstr,7.7106995,1,0.6146356048,0.1504172262,0.6451893646,5.2,FAIL
pulse,10,cstr,8.4796736,1,0.5876953849,0.1541004239,0.6221555553,5.4,FAIL
pulse,10,cstr,9.325336,1,0.5605758607,0.157618661,0.5987442925,5.6,FAIL
pulse,10,cstr,10,1,0.540626466,0.1600952942,0.5813462377,5.75,FAIL
pulse,10,cstr,10.255335,1,0.5334346657,0.1609663324,0.5750319332,5.8,FAIL
pulse,10,cstr,11.278081,1,0.5064233823,0.1641401949,0.5510894225,6,FAIL
pulse,10,cstr,12.402823,1,0.4796850496,0.1671391341,0.5269810463,6.2,FAIL
pulse,10,cstr,13.639734,1,0.4533520953,0.1699639114,0.5027634724,6.4,FAIL
pulse,10,cstr,15,1,0.4275447235,0.172616901,0.4784850961,6.6,FAIL
pulse,10,gamma_rtd,0.05,1,0.9750817831,0.03557169486,0.9833485776,1.05,PASS
pulse,10,gamma_rtd,0.05498641,1,0.9750787542,0.03568060681,0.9832458291,1.05,PASS
pulse,10,gamma_rtd,0.0604701,1,0.9750742024,0.0358118527,0.9831215923,1.05,PASS
pulse,10,gamma_rtd,0.06650068,1,0.9750675258,0.0359671816,0.9829739679,1.05,PASS
pulse,10,gamma_rtd,0.07313267,1,0.9750579566,0.03614822969,0.9828010918,1.05,PASS
pulse,10,gamma_rtd,0.08042606,1,0.9750445314,0.03635659542,0.982601054,1.05,PASS
pulse,10,gamma_rtd,0.0884468,1,0.9750260568,0.03659392135,0.982371809,1.05,PASS
pulse,10,gamma_rtd,0.09726744,1,0.9750102268,0.03686197841,0.9821110801,1.1,PASS
pulse,10,gamma_rtd,0.1,1,0.9750080978,0.03694616382,0.9820288023,1.1,PASS
pulse,10,gamma_rtd,0.10696774,1,0.9750006095,0.03716274043,0.9818162677,1.1,PASS
pulse,10,gamma_rtd,0.11763544,1,0.9749832429,0.0374984507,0.9814843589,1.1,PASS
pulse,10,gamma_rtd,0.12936701,1,0.9749556592,0.03787167438,0.9811118442,1.1,PASS
pulse,10,gamma_rtd,0.14226855,1,0.9749148373,0.03828534301,0.9806946323,1.1,PASS
pulse,10,gamma_rtd,0.15645673,1,0.9748855148,0.03874279006,0.980227965,1.15,PASS
pulse,10,gamma_rtd,0.17205988,1,0.9748460959,0.03924778344,0.9797063229,1.15,PASS
pulse,10,gamma_rtd,0.1892191,1,0.9747837741,0.03980455317,0.9791233233,1.15,PASS
