time_min,C_in,C_f,S,T_min,tau_transport_min,tau_sensor_min,topology
16.850000,0.3563514018,0.0328229044,0.0195854427,10,5,1,plug
16.900000,0.3624053652,0.0338465709,0.0202310413,10,5,1,plug
16.950000,0.3685110800,0.0348973241,0.0208950785,10,5,1,plug
17.000000,0.3746677108,0.0359757092,0.0215779761,10,5,1,plug
17.050000,0.3808743870,0.0370822763,0.0222801618,10,5,1,plug
17.100000,0.3871302022,0.0382175807,0.0230020695,10,5,1,plug
17.150000,0.3934342147,0.0393821827,0.0237441387,10,5,1,plug
17.200000,0.3997854472,0.0405766472,0.0245068151,10,5,1,plug
17.250000,0.4061828866,0.0418015436,0.0252905501,10,5,1,plug
17.300000,0.4126254842,0.0430574459,0.0260958007,10,5,1,plug
17.350000,0.4191121558,0.0443449322,0.0269230299,10,5,1,plug
17.400000,0.4256417813,0.0456645845,0.0277727061,10,5,1,plug
17.450000,0.4322132055,0.0470169887,0.0286453033,10,5,1,plug
17.500000,0.4388252373,0.0484027342,0.0295413010,10,5,1,plug
17.550000,0.4454766507,0.0498224138,0.0304611840,10,5,1,plug
17.600000,0.4521661841,0.0512766234,0.0314054423,10,5,1,plug
17.650000,0.4588925413,0.0527659617,0.0323745712,10,5,1,plug
17.700000,0.4656543910,0.0542910301,0.0333690711,10,5,1,plug
17.750000,0.4724503674,0.0558524322,0.0343894470,10,5,1,plug
17.800000,0.4792790706,0.0574507740,0.0354362092,10,5,1,plug
17.850000,0.4861390664,0.0590866628,0.0365098722,10,5,1,plug
17.900000,0.4930288868,0.0607607079,0.0376109553,10,5,1,plug
17.950000,0.4999470306,0.0624735195,0.0387399820,10,5,1,plug
18.000000,0.5068919635,0.0642257088,0.0398974803,10,5,1,plug
18.050000,0.5138621186,0.0660178875,0.0410839820,10,5,1,plug
18.100000,0.5208558967,0.0678506676,0.0423000229,10,5,1,plug
18.150000,0.5278716669,0.0697246612,0.0435461426,10,5,1,plug
18.200000,0.5349077669,0.0716404796,0.0448228840,10,5,1,plug
18.250000,0.5419625037,0.0735987335,0.0461307936,10,5,1,plug
18.300000,0.5490341542,0.0756000325,0.0474704208,10,5,1,plug
18.350000,0.5561209652,0.0776449847,0.0488423181,10,5,1,plug
18.400000,0.5632211549,0.0797341961,0.0502470408,10,5,1,plug
18.450000,0.5703329127,0.0818682705,0.0516851463,10,5,1,plug
18.500000,0.5774544002,0.0840478090,0.0531571946,10,5,1,plug
18.550000,0.5845837520,0.0862734095,0.0546637477,10,5,1,plug
18.600000,0.5917190761,0.0885456666,0.0562053691,10,5,1,plug
18.650000,0.5988584548,0.0908651708,0.0577826240,10,5,1,plug
18.700000,0.6059999455,0.0932325080,0.0593960788,10,5,1,plug
18.750000,0.6131415814,0.0956482595,0.0610463010,10,5,1,plug
18.800000,0.6202813722,0.0981130013,0.0627338584,10,5,1,plug
18.850000,0.6274173052,0.1006273035,0.0644593196,10,5,1,plug
18.900000,0.6345473459,0.1031917302,0.0662232529,10,5,1,plug
18.950000,0.6416694393,0.1058068386,0.0680262269,10,5,1,plug
19.000000,0.6487815100,0.1084731787,0.0698688090,10,5,1,plug
19.050000,0.6558814642,0.1111912929,0.0717515664,10,5,1,plug
19.100000,0.6629671896,0.1139617156,0.0736750645,10,5,1,plug
19.150000,0.6700365573,0.1167849721,0.0756398677,10,5,1,plug
19.200000,0.6770874221,0.1196615790,0.0776465381,10,5,1,plug
19.250000,0.6841176240,0.1225920428,0.0796956358,10,5,1,plug
19.300000,0.6911249889,0.1255768600,0.0817877183,10,5,1,plug
19.350000,0.6981073301,0.1286165162,0.0839233399,10,5,1,plug
19.400000,0.7050624487,0.1317114857,0.0861030518,10,5,1,plug
19.450000,0.7119881356,0.1348622312,0.0883274014,10,5,1,plug
19.500000,0.7188821716,0.1380692028,0.0905969318,10,5,1,plug
19.550000,0.7257423296,0.1413328376,0.0929121818,10,5,1,plug
19.600000,0.7325663750,0.1446535595,0.0952736851,10,5,1,plug
19.650000,0.7393520672,0.1480317781,0.0976819700,10,5,1,plug
