time_min,C_in,C_f,S,T_min,tau_transport_min,tau_sensor_min,topology
19.100000,0.6629671896,0.2587820720,0.1907243688,10,5,1,cstr
19.150000,0.6700365573,0.2628037811,0.1940435822,10,5,1,cstr
19.200000,0.6770874221,0.2668558149,0.1973970567,10,5,1,cstr
19.250000,0.6841176240,0.2709376876,0.2007846003,10,5,1,cstr
19.300000,0.6911249889,0.2750488967,0.2042060067,10,5,1,cstr
19.350000,0.6981073301,0.2791889230,0.2076610552,10,5,1,cstr
19.400000,0.7050624487,0.2833572308,0.2111495105,10,5,1,cstr
19.450000,0.7119881356,0.2875532678,0.2146711226,10,5,1,cstr
19.500000,0.7188821716,0.2917764653,0.2182256267,10,5,1,cstr
19.550000,0.7257423296,0.2960262381,0.2218127435,10,5,1,cstr
19.600000,0.7325663750,0.3003019846,0.2254321783,10,5,1,cstr
19.650000,0.7393520672,0.3046030872,0.2290836219,10,5,1,cstr
19.700000,0.7460971605,0.3089289118,0.2327667496,10,5,1,cstr
19.750000,0.7527994058,0.3132788086,0.2364812221,10,5,1,cstr
19.800000,0.7594565515,0.3176521116,0.2402266846,10,5,1,cstr
19.850000,0.7660663446,0.3220481392,0.2440027672,10,5,1,cstr
19.900000,0.7726265323,0.3264661942,0.2478090849,10,5,1,cstr
19.950000,0.7791348629,0.3309055637,0.2516452374,10,5,1,cstr
20.000000,0.7855890874,0.3353655197,0.2555108092,10,5,1,cstr
20.050000,0.7919869606,0.3398453191,0.2594053693,10,5,1,cstr
20.100000,0.7983262422,0.3443442036,0.2633284720,10,5,1,cstr
20.150000,0.8046046984,0.3488614004,0.2672796558,10,5,1,cstr
20.200000,0.8108201033,0.3533961219,0.2712584445,10,5,1,cstr
20.250000,0.8169702396,0.3579475666,0.2752643463,10,5,1,cstr
20.300000,0.8230529004,0.3625149185,0.2792968545,10,5,1,cstr
20.350000,0.8290658906,0.3670973480,0.2833554474,10,5,1,cstr
20.400000,0.8350070277,0.3716940118,0.2874395881,10,5,1,cstr
20.450000,0.8408741435,0.3763040533,0.2915487248,10,5,1,cstr
20.500000,0.8466650854,0.3809266030,0.2956822910,10,5,1,cstr
20.550000,0.8523777175,0.3855607783,0.2998397051,10,5,1,cstr
20.600000,0.8580099221,0.3902056844,0.3040203712,10,5,1,cstr
20.650000,0.8635596010,0.3948604144,0.3082236785,10,5,1,cstr
20.700000,0.8690246764,0.3995240492,0.3124490020,10,5,1,cstr
20.750000,0.8744030929,0.4041956585,0.3166957021,10,5,1,cstr
20.800000,0.8796928181,0.4088743007,0.3209631254,10,5,1,cstr
20.850000,0.8848918443,0.4135590232,0.3252506040,10,5,1,cstr
20.900000,0.8899981897,0.4182488631,0.3295574564,10,5,1,cstr
20.950000,0.8950098994,0.4229428473,0.3338829874,10,5,1,cstr
21.000000,0.8999250469,0.4276399930,0.3382264880,10,5,1,cstr
21.050000,0.9047417354,0.4323393078,0.3425872361,10,5,1,cstr
21.100000,0.9094580987,0.4370397905,0.3469644963,10,5,1,cstr
21.150000,0.9140723026,0.4417404312,0.3513575202,10,5,1,cstr
21.200000,0.9185825461,0.4464402118,0.3557655468,10,5,1,cstr
21.250000,0.9229870626,0.4511381065,0.3601878024,10,5,1,cstr
21.300000,0.9272841209,0.4558330821,0.3646235011,10,5,1,cstr
21.350000,0.9314720265,0.4605240983,0.3690718448,10,5,1,cstr
21.400000,0.9355491225,0.4652101085,0.3735320239,10,5,1,cstr
21.450000,0.9395137909,0.4698900599,0.3780032168,10,5,1,cstr
21.500000,0.9433644537,0.4745628941,0.3824845910,10,5,1,cstr
21.550000,0.9470995736,0.4792275475,0.3869753029,10,5,1,cstr
21.600000,0.9507176554,0.4838829520,0.3914744979,10,5,1,cstr
21.650000,0.9542172470,0.4885280349,0.3959813114,10,5,1,cstr
21.700000,0.9575969399,0.4931617200,0.4004948684,10,5,1,cstr
21.750000,0.9608553708,0.4977829276,0.4050142840,10,5,1,cstr
21.800000,0.9639912219,0.5023905754,0.4095386642,10,5,1,cstr
21.850000,0.9670032223,0.5069835786,0.4140671053,10,5,1,cstr
21.900000,0.9698901486,0.5115608505,0.4185986952,10,5,1,cstr
21.950000,0.9726508255,0.5161213032,0.4231325130,10,5,1,cstr
22.000000,0.9752841273,0.5206638479,0.4276676298,10,5,1,cstr
22.050000,0.9777889779,0.5251873953,0.4322031089,10,5,1,cstr
22.100000,0.9801643519,0.5296908562,0.4367380061,10,5,1,cstr
22.150000,0.9824092755,0.5341731424,0.4412713701,10,5,1,cstr
22.200000,0.9845228265,0.5386331665,0.4458022430,10,5,1,cstr
22.250000,0.9865041357,0.5430698427,0.4503296605,10,5,1,cstr
22.300000,0.9883523870,0.5474820876,0.4548526526,10,5,1,cstr
22.350000,0.9900668182,0.5518688204,0.4593702434,10,5,1,cstr
22.400000,0.9916467213,0.5562289633,0.4638814523,10,5,1,cstr
22.450000,0.9930914433,0.5605614424,0.4683852935,10,5,1,cstr
22.500000,0.9944003863,0.5648651878,0.4728807774,10,5,1,cstr
22.550000,0.9955730081,0.5691391345,0.4773669100,10,5,1,cstr
22.600000,0.9966088228,0.5733822224,0.4818426942,10,5,1,cstr
22.650000,0.9975074004,0.5775933975,0.4863071297,10,5,1,cstr
22.700000,0.9982683682,0.5817716116,0.4907592135,10,5,1,cstr
22.750000,0.9988914099,0.5859158236,0.4951979405,10,5,1,cstr
22.800000,0.9993762668,0.5900249993,0.4996223039,10,5,1,cstr
22.850000,0.9997227372,0.5940981125,0.5040312954,10,5,1,cstr
22.900000,0.9999306771,0.5981341449,0.5084239059,10,5,1,cstr
22.950000,1.0000000000,0.6021320872,0.5127991259,10,5,1,cstr
23.000000,0.9999306771,0.6060909391,0.5171559458,10,5,1,cstr
23.050000,0.9997227372,0.6100097100,0.5214933566,10,5,1,cstr
23.100000,0.9993762668,0.6138874194,0.5258103501,10,5,1,cstr
23.150000,0.9988914099,0.6177230975,0.5301059195,10,5,1,cstr
23.200000,0.9982683682,0.6215157856,0.5343790597,10,5,1,cstr
23.250000,0.9975074004,0.6252645364,0.5386287679,10,5,1,cstr
23.300000,0.9966088228,0.6289684148,0.5428540442,10,5,1,cstr
23.350000,0.9955730081,0.6326264980,0.5470538916,10,5,1,cstr
23.400000,0.9944003863,0.6362378761,0.5512273169,10,5,1,cstr
23.450000,0.9930914433,0.6398016526,0.5553733308,10,5,1,cstr
23.500000,0.9916467213,0.6433169448,0.5594909486,10,5,1,cstr
23.550000,0.9900668182,0.6467828839,0.5635791907,10,5,1,cstr
23.600000,0.9883523870,0.6501986162,0.5676370827,10,5,1,cstr
23.650000,0.9865041357,0.6535633024,0.5716636562,10,5,1,cstr
23.700000,0.9845228265,0.6568761190,0.5756579491,10,5,1,cstr
23.750000,0.9824092755,0.6601362583,0.5796190060,10,5,1,cstr
23.800000,0.9801643519,0.6633429284,0.5835458787,10,5,1,cstr
23.850000,0.9777889779,0.6664953542,0.5874376267,10,5,1,cstr
23.900000,0.9752841273,0.6695927775,0.5912933176,10,5,1,cstr
23.950000,0.9726508255,0.6726344573,0.5951120273,10,5,1,cstr
24.000000,0.9698901486,0.6756196700,0.5988928408,10,5,1,cstr
24.050000,0.9670032223,0.6785477102,0.6026348525,10,5,1,cstr
24.100000,0.9639912219,0.6814178905,0.6063371662,10,5,1,cstr
24.150000,0.9608553708,0.6842295421,0.6099988963,10,5,1,cstr
24.200000,0.9575969399,0.6869820151,0.6136191677,10,5,1,cstr
24.250000,0.9542172470,0.6896746786,0.6171971159,10,5,1,cstr
24.300000,0.9507176554,0.6923069211,0.6207318884,10,5,1,cstr
24.350000,0.9470995736,0.6948781509,0.6242226439,10,5,1,cstr
24.400000,0.9433644537,0.6973877960,0.6276685537,10,5,1,cstr
24.450000,0.9395137909,0.6998353046,0.6310688012,10,5,1,cstr
24.500000,0.9355491225,0.7022201454,0.6344225832,10,5,1,cstr
24.550000,0.9314720265,0.7045418075,0.6377291093,10,5,1,cstr
24.600000,0.9272841209,0.7067998009,0.6409876030,10,5,1,cstr
24.650000,0.9229870626,0.7089936566,0.6441973018,10,5,1,cstr
24.700000,0.9185825461,0.7111229265,0.6473574573,10,5,1,cstr
24.750000,0.9140723026,0.7131871842,0.6504673360,10,5,1,cstr
24.800000,0.9094580987,0.7151860246,0.6535262191,10,5,1,cstr
24.850000,0.9047417354,0.7171190640,0.6565334032,10,5,1,cstr
24.900000,0.8999250469,0.7189859408,0.6594882008,10,5,1,cstr
24.950000,0.8950098994,0.7207863150,0.6623899398,10,5,1,cstr
25.000000,0.8899981897,0.7225198686,0.6652379646,10,5,1,cstr
25.050000,0.8848918443,0.7241863057,0.6680316361,10,5,1,cstr
25.100000,0.8796928181,0.7257853525,0.6707703316,10,5,1,cstr
25.150000,0.8744030929,0.7273167574,0.6734534458,10,5,1,cstr
25.200000,0.8690246764,0.7287802909,0.6760803905,10,5,1,cstr
25.250000,0.8635596010,0.7301757459,0.6786505950,10,5,1,cstr
25.300000,0.8580099221,0.7315029374,0.6811635063,10,5,1,cstr
25.350000,0.8523777175,0.7327617029,0.6836185893,10,5,1,cstr
25.400000,0.8466650854,0.7339519022,0.6860153272,10,5,1,cstr
25.450000,0.8408741435,0.7350734171,0.6883532216,10,5,1,cstr
25.500000,0.8350070277,0.7361261519,0.6906317924,10,5,1,cstr
25.550000,0.8290658906,0.7371100330,0.6928505785,10,5,1,cstr
25.600000,0.8230529004,0.7380250091,0.6950091376,10,5,1,cstr
25.650000,0.8169702396,0.7388710508,0.6971070464,10,5,1,cstr
25.700000,0.8108201033,0.7396481507,0.6991439009,10,5,1,cstr
25.750000,0.8046046984,0.7403563234,0.7011193165,10,5,1,cstr
25.800000,0.7983262422,0.7409956054,0.7030329279,10,5,1,cstr
25.850000,0.7919869606,0.7415660548,0.7048843895,10,5,1,cstr
25.900000,0.7855890874,0.7420677512,0.7066733754,10,5,1,cstr
25.950000,0.7791348629,0.7425007957,0.7083995795,10,5,1,cstr
26.000000,0.7726265323,0.7428653108,0.7100627155,10,5,1,cstr
26.050000,0.7660663446,0.7431614399,0.7116625169,10,5,1,cstr
26.100000,0.7594565515,0.7433893475,0.7131987375,10,5,1,cstr
26.150000,0.7527994058,0.7435492189,0.7146711509,10,5,1,cstr
26.200000,0.7460971605,0.7436412598,0.7160795509,10,5,1,cstr
26.250000,0.7393520672,0.7436656964,0.7174237513,10,5,1,cstr
26.300000,0.7325663750,0.7436227750,0.7187035861,10,5,1,cstr
26.350000,0.7257423296,0.7435127620,0.7199189093,10,5,1,cstr
26.400000,0.7188821716,0.7433359433,0.7210695951,10,5,1,cstr
26.450000,0.7119881356,0.7430926242,0.7221555377,10,5,1,cstr
26.500000,0.7050624487,0.7427831293,0.7231766514,10,5,1,cstr
26.550000,0.6981073301,0.7424078023,0.7241328706,10,5,1,cstr
26.600000,0.6911249889,0.7419670052,0.7250241496,10,5,1,cstr
26.650000,0.6841176240,0.7414611187,0.7258504624,10,5,1,cstr
26.700000,0.6770874221,0.7408905414,0.7266118031,10,5,1,cstr
26.750000,0.6700365573,0.7402556898,0.7273081854,10,5,1,cstr
26.800000,0.6629671896,0.7395569977,0.7279396426,10,5,1,cstr
26.850000,0.6558814642,0.7387949164,0.7285062277,10,5,1,cstr
26.900000,0.6487815100,0.7379699138,0.7290080130,10,5,1,cstr
26.950000,0.6416694393,0.7370824743,0.7294450900,10,5,1,cstr
27.000000,0.6345473459,0.7361330988,0.7298175697,10,5,1,cstr
27.050000,0.6274173052,0.7351223036,0.7301255817,10,5,1,cstr
27.100000,0.6202813722,0.7340506210,0.7303692747,10,5,1,cstr
27.150000,0.6131415814,0.7329185981,0.7305488160,10,5,1,cstr
27.200000,0.6059999455,0.7317267968,0.7306643917,10,5,1,cstr
27.250000,0.5988584548,0.7304757938,0.7307162058,10,5,1,cstr
27.300000,0.5917190761,0.7291661794,0.7307044808,10,5,1,cstr
27.350000,0.5845837520,0.7277985578,0.7306294569,10,5,1,cstr
27.400000,0.5774544002,0.7263735467,0.7304913923,10,5,1,cstr
27.450000,0.5703329127,0.7248917764,0.7302905626,10,5,1,cstr
27.500000,0.5632211549,0.7233538900,0.7300272607,10,5,1,cstr
27.550000,0.5561209652,0.7217605427,0.7297017966,10,5,1,cstr
27.600000,0.5490341542,0.7201124014,0.7293144971,10,5,1,cstr
27.650000,0.5419625037,0.7184101444,0.7288657056,10,5,1,cstr
27.700000,0.5349077669,0.7166544610,0.7283557818,10,5,1,cstr
27.750000,0.5278716669,0.7148460512,0.7277851017,10,5,1,cstr
27.800000,0.5208558967,0.7129856250,0.7271540567,10,5,1,cstr
27.850000,0.5138621186,0.7110739022,0.7264630542,10,5,1,cstr
27.900000,0.5068919635,0.7091116122,0.7257125164,10,5,1,cstr
27.950000,0.4999470306,0.7070994931,0.7249028807,10,5,1,cstr
28.000000,0.4930288868,0.7050382916,0.7240345993,10,5,1,cstr
28.050000,0.4861390664,0.7029287628,0.7231081384,10,5,1,cstr
28.100000,0.4792790706,0.7007716693,0.7221239786,10,5,1,cstr
28.150000,0.4724503674,0.6985677811,0.7210826142,10,5,1,cstr
28.200000,0.4656543910,0.6963178753,0.7199845529,10,5,1,cstr
28.250000,0.4588925413,0.6940227352,0.7188303154,10,5,1,cstr
28.300000,0.4521661841,0.6916831507,0.7176204354,10,5,1,cstr
28.350000,0.4454766507,0.6892999171,0.7163554591,10,5,1,cstr
28.400000,0.4388252373,0.6868738350,0.7150359448,10,5,1,cstr
28.450000,0.4322132055,0.6844057103,0.7136624625,10,5,1,cstr
28.500000,0.4256417813,0.6818963529,0.7122355938,10,5,1,cstr
28.550000,0.4191121558,0.6793465773,0.7107559316,10,5,1,cstr
28.600000,0.4126254842,0.6767572016,0.7092240793,10,5,1,cstr
28.650000,0.4061828866,0.6741290471,0.7076406510,10,5,1,cstr
28.700000,0.3997854472,0.6714629382,0.7060062708,10,5,1,cstr
28.750000,0.3934342147,0.6687597020,0.7043215726,10,5,1,cstr
28.800000,0.3871302022,0.6660201676,0.7025871997,10,5,1,cstr
28.850000,0.3808743870,0.6632451661,0.7008038045,10,5,1,cstr
28.900000,0.3746677108,0.6604355299,0.6989720481,10,5,1,cstr
28.950000,0.3685110800,0.6575920926,0.6970925999,10,5,1,cstr
29.000000,0.3624053652,0.6547156885,0.6951661374,10,5,1,cstr
29.050000,0.3563514018,0.6518071522,0.6931933458,10,5,1,cstr
29.100000,0.3503499900,0.6488673183,0.6911749173,10,5,1,cstr
29.150000,0.3444018947,0.6458970213,0.6891115513,10,5,1,cstr
29.200000,0.3385078461,0.6428970947,0.6870039538,10,5,1,cstr
29.250000,0.3326685396,0.6398683710,0.6848528369,10,5,1,cstr
29.300000,0.3268846360,0.6368116816,0.6826589186,10,5,1,cstr
29.350000,0.3211567620,0.6337278560,0.6804229225,10,5,1,cstr
29.400000,0.3154855100,0.6306177217,0.6781455772,10,5,1,cstr
29.450000,0.3098714387,0.6274821038,0.6758276164,10,5,1,cstr
29.500000,0.3043150737,0.6243218248,0.6734697779,10,5,1,cstr
29.550000,0.2988169068,0.6211377045,0.6710728039,10,5,1,cstr
29.600000,0.2933773975,0.6179305589,0.6686374404,10,5,1,cstr
29.650000,0.2879969724,0.6147012010,0.6661644366,10,5,1,cstr
29.700000,0.2826760264,0.6114504396,0.6636545450,10,5,1,cstr
29.750000,0.2774149221,0.6081790796,0.6611085207,10,5,1,cstr
29.800000,0.2722139910,0.6048879212,0.6585271214,10,5,1,cstr
29.850000,0.2670735337,0.6015777603,0.6559111068,10,5,1,cstr
29.900000,0.2619938201,0.5982493876,0.6532612382,10,5,1,cstr
29.950000,0.2569750900,0.5949035888,0.6505782786,10,5,1,cstr
30.000000,0.2520175533,0.5915411441,0.6478629919,10,5,1,cstr
30.050000,0.2471213911,0.5881628279,0.6451161430,10,5,1,cstr
30.100000,0.2422867552,0.5847694089,0.6423384970,10,5,1,cstr
30.150000,0.2375137696,0.5813616496,0.6395308195,10,5,1,cstr
30.200000,0.2328025300,0.5779403060,0.6366938756,10,5,1,cstr
30.250000,0.2281531052,0.5745061277,0.6338284302,10,5,1,cstr
30.300000,0.2235655369,0.5710598576,0.6309352473,10,5,1,cstr
30.350000,0.2190398406,0.5676022313,0.6280150901,10,5,1,cstr
30.400000,0.2145760061,0.5641339776,0.6250687202,10,5,1,cstr
30.450000,0.2101739976,0.5606558177,0.6220968978,10,5,1,cstr
30.500000,0.2058337551,0.5571684653,0.6191003809,10,5,1,cstr
30.550000,0.2015551939,0.5536726265,0.6160799258,10,5,1,cstr
30.600000,0.1973382060,0.5501689995,0.6130362859,10,5,1,cstr
30.650000,0.1931826603,0.5466582745,0.6099702121,10,5,1,cstr
30.700000,0.1890884029,0.5431411333,0.6068824525,10,5,1,cstr
30.750000,0.1850552583,0.5396182498,0.6037737517,10,5,1,cstr
30.800000,0.1810830292,0.5360902891,0.6006448509,10,5,1,cstr
30.850000,0.1771714978,0.5325579078,0.5974964878,10,5,1,cstr
30.900000,0.1733204258,0.5290217540,0.5943293959,10,5,1,cstr
30.950000,0.1695295553,0.5254824666,0.5911443046,10,5,1,cstr
31.000000,0.1657986091,0.5219406760,0.5879419390,10,5,1,cstr
31.050000,0.1621272917,0.5183970032,0.5847230194,10,5,1,cstr
31.100000,0.1585152893,0.5148520603,0.5814882614,10,5,1,cstr
31.150000,0.1549622709,0.5113064502,0.5782383755,10,5,1,cstr
31.200000,0.1514678886,0.5077607664,0.5749740670,10,5,1,cstr
31.250000,0.1480317781,0.5042155930,0.5716960357,10,5,1,cstr
31.300000,0.1446535595,0.5006715049,0.5684049756,10,5,1,cstr
31.350000,0.1413328376,0.4971290671,0.5651015753,10,5,1,cstr
31.400000,0.1380692028,0.4935888355,0.5617865170,10,5,1,cstr
31.450000,0.1348622312,0.4900513560,0.5584604768,10,5,1,cstr
31.500000,0.1317114857,0.4865171652,0.5551241246,10,5,1,cstr
31.550000,0.1286165162,0.4829867897,0.5517781237,10,5,1,cstr
31.600000,0.1255768600,0.4794607466,0.5484231308,10,5,1,cstr
31.650000,0.1225920428,0.4759395431,0.5450597956,10,5,1,cstr
31.700000,0.1196615790,0.4724236767,0.5416887611,10,5,1,cstr
31.750000,0.1167849721,0.4689136352,0.5383106631,10,5,1,cstr
31.800000,0.1139617156,0.4654098964,0.5349261301,10,5,1,cstr
31.850000,0.1111912929,0.4619129286,0.5315357834,10,5,1,cstr
31.900000,0.1084731787,0.4584231900,0.5281402367,10,5,1,cstr
31.950000,0.1058068386,0.4549411292,0.5247400962,10,5,1,cstr
32.000000,0.1031917302,0.4514671850,0.5213359604,10,5,1,cstr
32.050000,0.1006273035,0.4480017863,0.5179284200,10,5,1,cstr
32.100000,0.0981130013,0.4445453525,0.5145180578,10,5,1,cstr
32.150000,0.0956482595,0.4410982930,0.5111054487,10,5,1,cstr
32.200000,0.0932325080,0.4376610077,0.5076911594,10,5,1,cstr
32.250000,0.0908651708,0.4342338869,0.5042757486,10,5,1,cstr
32.300000,0.0885456666,0.4308173111,0.5008597667,10,5,1,cstr
32.350000,0.0862734095,0.4274116513,0.4974437559,10,5,1,cstr
32.400000,0.0840478090,0.4240172691,0.4940282498,10,5,1,cstr
32.450000,0.0818682705,0.4206345164,0.4906137740,10,5,1,cstr
32.500000,0.0797341961,0.4172637360,0.4872008453,10,5,1,cstr
32.550000,0.0776449847,0.4139052609,0.4837899723,10,5,1,cstr
32.600000,0.0756000325,0.4105594153,0.4803816547,10,5,1,cstr
32.650000,0.0735987335,0.4072265137,0.4769763839,10,5,1,cstr
32.700000,0.0716404796,0.4039068618,0.4735746426,10,5,1,cstr
32.750000,0.0697246612,0.4006007561,0.4701769048,10,5,1,cstr
32.800000,0.0678506676,0.3973084839,0.4667836360,10,5,1,cstr
32.850000,0.0660178875,0.3940303239,0.4633952928,10,5,1,cstr
32.900000,0.0642257088,0.3907665456,0.4600123234,10,5,1,cstr
32.950000,0.0624735195,0.3875174100,0.4566351670,10,5,1,cstr
33.000000,0.0607607079,0.3842831693,0.4532642542,10,5,1,cstr
33.050000,0.0590866628,0.3810640670,0.4499000070,10,5,1,cstr
33.100000,0.0574507740,0.3778603383,0.4465428386,10,5,1,cstr
33.150000,0.0558524322,0.3746722099,0.4431931535,10,5,1,cstr
33.200000,0.0542910301,0.3714999001,0.4398513476,10,5,1,cstr
33.250000,0.0527659617,0.3683436191,0.4365178082,10,5,1,cstr
33.300000,0.0512766234,0.3652035689,0.4331929138,10,5,1,cstr
33.350000,0.0498224138,0.3620799436,0.4298770343,10,5,1,cstr
33.400000,0.0484027342,0.3589729293,0.4265705312,10,5,1,cstr
33.450000,0.0470169887,0.3558827042,0.4232737572,10,5,1,cstr
33.500000,0.0456645845,0.3528094390,0.4199870568,10,5,1,cstr
33.550000,0.0443449322,0.3497532966,0.4167107657,10,5,1,cstr
33.600000,0.0430574459,0.3467144326,0.4134452114,10,5,1,cstr
33.650000,0.0418015436,0.3436929951,0.4101907129,10,5,1,cstr
33.700000,0.0405766472,0.3406891250,0.4069475809,10,5,1,cstr
33.750000,0.0393821827,0.3377029559,0.4037161179,10,5,1,cstr
33.800000,0.0382175807,0.3347346146,0.4004966180,10,5,1,cstr
33.850000,0.0370822763,0.3317842209,0.3972893673,10,5,1,cstr
33.900000,0.0359757092,0.3288518875,0.3940946436,10,5,1,cstr
33.950000,0.0348973241,0.3259377209,0.3909127168,10,5,1,cstr
34.000000,0.0338465709,0.3230418205,0.3877438489,10,5,1,cstr
34.050000,0.0328229044,0.3201642797,0.3845882937,10,5,1,cstr
34.100000,0.0318257851,0.3173051853,0.3814462975,10,5,1,cstr
34.150000,0.0308546787,0.3144646178,0.3783180985,10,5,1,cstr
34.200000,0.0299090567,0.3116426517,0.3752039275,10,5,1,cstr
34.250000,0.0289883962,0.3088393556,0.3721040075,10,5,1,cstr
34.300000,0.0280921802,0.3060547920,0.3690185540,10,5,1,cstr
34.350000,0.0272198976,0.3032890178,0.3659477751,10,5,1,cstr
34.400000,0.0263710434,0.3005420842,0.3628918715,10,5,1,cstr
34.450000,0.0255451187,0.2978140368,0.3598510365,10,5,1,cstr
34.500000,0.0247416307,0.2951049158,0.3568254563,10,5,1,cstr
34.550000,0.0239600931,0.2924147561,0.3538153100,10,5,1,cstr
34.600000,0.0232000258,0.2897435876,0.3508207697,10,5,1,cstr
34.650000,0.0224609550,0.2870914348,0.3478420003,10,5,1,cstr
34.700000,0.0217424136,0.2844583176,0.3448791603,10,5,1,cstr
34.750000,0.0210439409,0.2818442507,0.3419324010,10,5,1,cstr
34.800000,0.0203650827,0.2792492442,0.3390018673,10,5,1,cstr
34.850000,0.0197053915,0.2766733038,0.3360876975,10,5,1,cstr
34.900000,0.0190644263,0.2741164303,0.3331900234,10,5,1,cstr
34.950000,0.0184417530,0.2715786205,0.3303089702,10,5,1,cstr
35.000000,0.0178369439,0.2690598666,0.3274446573,10,5,1,cstr
35.050000,0.0172495780,0.2665601567,0.3245971974,10,5,1,cstr
35.100000,0.0166792411,0.2640794750,0.3217666975,10,5,1,cstr
35.150000,0.0161255259,0.2616178015,0.3189532585,10,5,1,cstr
35.200000,0.0155880313,0.2591751126,0.3161569753,10,5,1,cstr
35.250000,0.0150663634,0.2567513806,0.3133779370,10,5,1,cstr
35.300000,0.0145601346,0.2543465745,0.3106162273,10,5,1,cstr
35.350000,0.0140689643,0.2519606596,0.3078719239,10,5,1,cstr
35.400000,0.0135924784,0.2495935977,0.3051450994,10,5,1,cstr
35.450000,0.0131303093,0.2472453473,0.3024358207,10,5,1,cstr
35.500000,0.0126820964,0.2449158638,0.2997441495,10,5,1,cstr
35.550000,0.0122474853,0.2426050992,0.2970701425,10,5,1,cstr
35.600000,0.0118261284,0.2403130026,0.2944138510,10,5,1,cstr
35.650000,0.0114176844,0.2380395202,0.2917753215,10,5,1,cstr
35.700000,0.0110218188,0.2357845953,0.2891545955,10,5,1,cstr
35.750000,0.0106382032,0.2335481683,0.2865517099,10,5,1,cstr
35.800000,0.0102665159,0.2313301771,0.2839666967,10,5,1,cstr
35.850000,0.0099064413,0.2291305569,0.2813995833,10,5,1,cstr
35.900000,0.0095576702,0.2269492405,0.2788503928,10,5,1,cstr
35.950000,0.0092198997,0.2247861582,0.2763191437,10,5,1,cstr
36.000000,0.0088928330,0.2226412381,0.2738058504,10,5,1,cstr
36.050000,0.0085761794,0.2205144059,0.2713105228,10,5,1,cstr
36.100000,0.0082696546,0.2184055854,0.2688331670,10,5,1,cstr
36.150000,0.0079729798,0.2163146979,0.2663737848,10,5,1,cstr
36.200000,0.0076858825,0.2142416632,0.2639323743,10,5,1,cstr
36.250000,0.0074080961,0.2121863988,0.2615089297,10,5,1,cstr
36.300000,0.0071393596,0.2101488207,0.2591034415,10,5,1,cstr
36.350000,0.0068794179,0.2081288428,0.2567158965,10,5,1,cstr
36.400000,0.0066280215,0.2061263775,0.2543462779,10,5,1,cstr
36.450000,0.0063849266,0.2041413357,0.2519945656,10,5,1,cstr
36.500000,0.0061498950,0.2021736266,0.2496607361,10,5,1,cstr
36.550000,0.0059226937,0.2002231579,0.2473447624,10,5,1,cstr
36.600000,0.0057030953,0.1982898359,0.2450466146,10,5,1,cstr
36.650000,0.0054908777,0.1963735659,0.2427662596,10,5,1,cstr
36.700000,0.0052858240,0.1944742514,0.2405036612,10,5,1,cstr
36.750000,0.0050877224,0.1925917951,0.2382587804,10,5,1,cstr
36.800000,0.0048963664,0.1907260984,0.2360315753,10,5,1,cstr
36.850000,0.0047115542,0.1888770616,0.2338220011,10,5,1,cstr
36.900000,0.0045330891,0.1870445842,0.2316300105,10,5,1,cstr
36.950000,0.0043607793,0.1852285645,0.2294555536,10,5,1,cstr
37.000000,0.0041944377,0.1834289000,0.2272985779,10,5,1,cstr
37.050000,0.0040338818,0.1816454873,0.2251590285,10,5,1,cstr
37.100000,0.0038789338,0.1798782223,0.2230368480,10,5,1,cstr
37.150000,0.0037294206,0.1781270001,0.2209319770,10,5,1,cstr
37.200000,0.0035851731,0.1763917152,0.2188443537,10,5,1,cstr
37.250000,0.0034460272,0.1746722614,0.2167739141,10,5,1,cstr
37.300000,0.0033118224,0.1729685319,0.2147205922,10,5,1,cstr
37.350000,0.0031824030,0.1712804194,0.2126843202,10,5,1,cstr
37.400000,0.0030576170,0.1696078162,0.2106650281,10,5,1,cstr
37.450000,0.0029373168,0.1679506140,0.2086626443,10,5,1,cstr
37.500000,0.0028213585,0.1663087043,0.2066770951,10,5,1,cstr
37.550000,0.0027096022,0.1646819780,0.2047083055,10,5,1,cstr
37.600000,0.0026019119,0.1630703259,0.2027561985,10,5,1,cstr
37.650000,0.0024981553,0.1614736385,0.2008206956,10,5,1,cstr
37.700000,0.0023982036,0.1598918061,0.1989017170,10,5,1,cstr
37.750000,0.0023019318,0.1583247185,0.1969991812,10,5,1,cstr
37.800000,0.0022092184,0.1567722659,0.1951130054,10,5,1,cstr
37.850000,0.0021199452,0.1552343378,0.1932431055,10,5,1,cstr
37.900000,0.0020339974,0.1537108242,0.1913893960,10,5,1,cstr
37.950000,0.0019512636,0.1522016145,0.1895517904,10,5,1,cstr
38.000000,0.0018716355,0.1507065986,0.1877302008,10,5,1,cstr
38.050000,0.0017950080,0.1492256659,0.1859245384,10,5,1,cstr
38.100000,0.0017212791,0.1477587064,0.1841347133,10,5,1,cstr
38.150000,0.0016503497,0.1463056097,0.1823606345,10,5,1,cstr
38.200000,0.0015821237,0.1448662658,0.1806022102,10,5,1,cstr
38.250000,0.0015165080,0.1434405648,0.1788593476,10,5,1,cstr
38.300000,0.0014534120,0.1420283968,0.1771319532,10,5,1,cstr
38.350000,0.0013927481,0.1406296524,0.1754199325,10,5,1,cstr
38.400000,0.0013344312,0.1392442220,0.1737231905,10,5,1,cstr
